Step,harvest_original_cbam_svo - SW_ep_rew_total,harvest_original_cbam_svo - SW_ep_rew_total__MIN,harvest_original_cbam_svo - SW_ep_rew_total__MAX
64000,-4107.9680572731413122,-4087.6151775340026688,-4106.7215799627374508
128000,-3859.0076174006144356,-3850.6204107938274319,-3839.4686277722676095
192000,-3419.4135890356087657,-3414.5465788463998251,-3420.7855516164186156
256000,-2920.3670396345846711,-2921.5635951388621834,-2919.4180255201172258
320000,-2956.1971431244369342,-2938.2949648022081419,-2964.0805026305465617
384000,-2734.2415690672919482,-2750.4633492023967847,-2751.8258330346361618
448000,-2570.7679900473917769,-2555.5233237721613477,-2573.0379085950212357
512000,-2483.0098119188951387,-2500.4998120155237302,-2484.4218135058799817
576000,-2326.0201817971060336,-2302.2281359328594590,-2328.5082114745564468
640000,-2235.4864773153217357,-2253.4877381572023296,-2250.2570988819529703
704000,-2217.3877085052417897,-2220.0067801623526975,-2240.4802548430839124
768000,-1993.9059317268061022,-1995.9001415223972344,-2014.6109500931011098
832000,-1969.4562894372077153,-1968.8727711374544924,-1974.9425106819530811
896000,-1780.7222602684682897,-1805.9880109209980219,-1786.0139274715704687
960000,-1585.2078271972914081,-1569.6346769143344773,-1568.1190413180306678
1024000,-1556.4496477527750358,-1576.4765100770805475,-1569.7720450852743852
1088000,-1534.4961803692499416,-1510.3322777342809786,-1530.0103833539403695
1152000,-1460.8789884066563900,-1484.3757794736281994,-1481.4981292058243980
1216000,-1327.9542943408380324,-1322.4814760947074319,-1345.4116435348537379
1280000,-1275.5090158255820825,-1256.4511802188455931,-1259.2824251695635667
1344000,-1261.7066105938988585,-1261.0680773881888399,-1244.3954754507306006
1408000,-1167.7395743339939145,-1166.0017826444739057,-1167.4209520576503110
1472000,-1195.5715572177016384,-1221.4199762134890079,-1212.5980374128721451
1536000,-1169.3682544239534309,-1174.3627857807837245,-1154.7631768246960746
1600000,-1224.8192873717282509,-1219.0607953693834133,-1225.2853554417424675
1664000,-986.1456132044564811,-1010.4245814838612887,-1007.4142764299077726
1728000,-793.8776101450672513,-815.8036959103159234,-798.1111976694402301
1792000,-806.2468234340013851,-825.2864259030859557,-827.5235741405820136
1856000,-766.0245933823938458,-744.6511713303782471,-746.0155692608723257
1920000,-756.8120889757353780,-750.9695617544882680,-753.2357655267202290
1984000,-635.1826236289440430,-634.9581527905212397,-633.1902746002790536
2048000,-595.8362028428637132,-595.7942043236093923,-569.1662302324538132
2112000,-530.7009345605575845,-536.5604378934605165,-512.4773674757516346
2176000,-472.4751683777646463,-449.2051108928853296,-447.3629707250156571
2240000,-377.7583652997419676,-376.9283568096746535,-358.7910743967433973
2304000,-249.2763880525947400,-230.4350796026982664,-228.9235555689278954
2368000,-141.4387152101238030,-161.5783830483060228,-145.7882111750982972
2432000,-137.4628116019366075,-137.9525429759028725,-139.1108868599185371
2496000,-138.9707522772719415,-138.1623349186543805,-115.3252419637381792
2560000,-106.4788342555790024,-123.1212733993369994,-119.8734126988034916
2624000,-86.7706241923152248,-92.8879239475712666,-87.0350379636751228
2688000,-124.9890420450254709,-133.3997523164927941,-133.5069237724649440
2752000,-114.6440448159417542,-115.6341628697288115,-117.6094992198513580
2816000,-113.9461017465486350,-99.3859663513663634,-93.7516198718028306
2880000,-131.2506642319185630,-113.2926945220700219,-129.3701410563124625
2944000,-108.5001999325188962,-111.2913422294903967,-95.0514586505784109
3008000,-255.8362383788821717,-254.0217353076917561,-236.2430231275089341
